id,Date,Content,author_id,username,author_name,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,urls,search_query,Clean_Content,Extracted_Hashtags,Word_Count,Char_Count,Sentence_Count
1000000632127521793,2026-06-15 19:46:50.232889,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience (Reviewing this in June 2026),2000224257,algo_rider,Riley K.,1,9,0,0,63,"['ml', 'datascience']",[],[],combined_queries,best way started machine learning pytorch tensorflow datascience reviewing june,"['ml', 'datascience']",23,136,1
1000000889460692474,2026-06-15 20:21:49.050066,Just built a customer churn prediction dashboard. The insights are already driving sales strategy. #DataAnalytics (Reviewing this in June 2026),2000341247,data_wizard,Taylor M.,8,54,10,1,972,['dataanalytics'],[],['https://example.com/tech-news'],combined_queries,built customer churn prediction dashboard insight already driving sale strategy dataanalytics reviewing june,['dataanalytics'],20,143,3
1000000195498377930,2026-06-15 21:00:32.572991,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop!,2000126939,byte_sized,Casey S.,17,59,3,2,1121,[],[],[],combined_queries,highly recommend new machine learning specialization course extremely clear explanation backprop,[],13,106,2
1000000803309163293,2026-06-15 22:01:04.502859,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning,2000385179,byte_sized,Casey J.,36,94,10,6,658,['machinelearning'],[],[],combined_queries,fascinated transformer selfattention mechanism math behind deep learning beautiful machinelearning,['machinelearning'],14,118,3
1000000967154366477,2026-06-15 23:05:24.743162,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence (Reviewing this in June 2026),2000299443,cloud_walker,Robin K.,1,12,1,0,204,['artificialintelligence'],['stack_dev'],['https://example.com/tech-news'],combined_queries,anyone else worried rapid progress openai gpt going change everything artificialintelligence reviewing june,['artificialintelligence'],22,149,2
1000000713632915315,2026-06-15 23:09:11.052351,Struggling with OpenAI API rate limits today. Everyone must be building something cool!,2000337349,neural_net,Pat M.,7,46,8,1,782,[],[],['https://example.com/tech-news'],combined_queries,struggling openai api rate limit today everyone must building something cool,[],13,87,2
1000000361964752651,2026-06-15 23:40:32.565916,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech (Reviewing this in June 2026),2000654417,data_wizard,Taylor K.,1,5,0,0,100,"['iot', 'tech']",[],[],combined_queries,deploying deep learning model edge device extremely challenging super rewarding iot tech reviewing june,"['iot', 'tech']",20,133,2
1000000542080434362,2026-06-16 01:25:11.717379,Struggling with OpenAI API rate limits today. Everyone must be building something cool! (Reviewing this in June 2026),2000286258,cloud_walker,Robin M.,3,11,1,0,99,[],[],[],combined_queries,struggling openai api rate limit today everyone must building something cool reviewing june,[],18,117,2
1000000260534877460,2026-06-16 02:55:53.561894,"Seaborn makes beautiful static plots, but dynamic dashboards need Plotly or Streamlit. #Python #DataViz",2000499215,byte_sized,Casey J.,35,100,10,5,1100,"['python', 'dataviz']",['neural_net'],['https://example.com/tech-news'],combined_queries,seaborn make beautiful static plot dynamic dashboard need plotly streamlit python dataviz,"['python', 'dataviz']",14,103,2
1000000354882141395,2026-06-16 03:39:13.364814,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI (Reviewing this in June 2026),2000545422,stack_dev,Jamie L.,0,3,0,0,54,"['machinelearning', 'openai']",['neural_net'],[],combined_queries,bubble infrastructure next century software machinelearning openai reviewing june,"['machinelearning', 'openai']",22,133,2
1000000103430117537,2026-06-16 06:18:34.980627,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech,2000701148,neural_net,Pat L.,2,10,0,0,130,"['iot', 'tech']",[],[],combined_queries,deploying deep learning model edge device extremely challenging super rewarding iot tech,"['iot', 'tech']",15,103,2
1000000499929603939,2026-06-16 07:06:04.176230,Data privacy regulations like GDPR make big data analytics much more complicated but necessary. (Reviewing this in June 2026),2000138494,algo_rider,Riley L.,1,14,1,0,280,[],['byte_sized'],['https://example.com/tech-news'],combined_queries,data privacy regulation gdpr make big data analytics much complicated necessary reviewing june,[],19,125,2
1000000794367990464,2026-06-16 09:46:07.178960,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war.,2000782308,byte_sized,Casey L.,8,27,3,0,513,[],[],[],combined_queries,using panda numpy data analysis intuitive python data science war,[],17,94,3
1000000223150770353,2026-06-16 10:47:53.568338,Building a new SaaS using OpenAI APIs. The developer tools and documentation are top notch. (Reviewing this in June 2026),2000853047,stack_dev,Jamie J.,12,73,10,2,1314,[],['cloud_walker'],[],combined_queries,building new saas using openai apis developer tool documentation top notch reviewing june,[],20,121,3
1000000364496204226,2026-06-16 11:42:56.811163,Supervised learning vs unsupervised learning - which one is more promising for real-world business problems? #ML,2000430862,stack_dev,Jamie S.,3,16,0,0,208,['ml'],[],[],combined_queries,supervised learning unsupervised learning promising realworld business problem,['ml'],16,112,1
1000000492337132249,2026-06-16 12:29:59.603890,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT,2000771054,algo_rider,Riley J.,1,5,0,0,30,"['programming', 'chatgpt']",[],[],combined_queries,using refactor code game changer saved hour debugging today programming chatgpt,"['programming', 'chatgpt']",18,103,3
1000000183336804460,2026-06-16 12:33:20.346343,OpenAI's new model update makes coding assistance so much smoother. Loving the speed! #OpenAI #developer (Reviewing this in June 2026),2000587498,tech_guru,Alex M.,17,46,4,2,230,"['openai', 'developer']",['cyber_explorer'],[],combined_queries,openais new model update make coding assistance much smoother loving speed openai developer reviewing june,"['openai', 'developer']",20,134,2
1000000688509427906,2026-06-16 13:57:58.338234,"Bias in machine learning datasets is a major issue. Garbarge in, garbage out. #EthicsInAI #DataScience (Reviewing this in June 2026)",2000302171,neural_net,Pat S.,41,150,22,2,750,"['ethicsinai', 'datascience']",['tech_guru'],['https://example.com/tech-news'],combined_queries,bias machine learning datasets major issue garbarge garbage ethicsinai datascience reviewing june,"['ethicsinai', 'datascience']",20,132,3
1000000822442734784,2026-06-16 14:32:47.096226,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity",2000762788,tech_guru,Alex K.,2,8,0,0,80,"['ai', 'creativity']",[],[],combined_queries,truly replace creative writer chatgpt output feel quite generic others brilliant creativity,"['ai', 'creativity']",18,121,2
1000000362889131476,2026-06-16 15:12:29.280040,Training a convolutional neural network (CNN) on my laptop and the fans are ready for takeoff 🚀 #DeepLearning (Reviewing this in June 2026),2000284964,neural_net,Pat S.,0,2,0,0,16,['deeplearning'],['stack_dev'],[],combined_queries,training convolutional neural network cnn laptop fan ready takeoff deeplearning reviewing june,['deeplearning'],23,139,1
1000000430240923190,2026-06-16 15:22:15.276521,Loving Plotly for interactive dashboard visualizations. It makes data storytelling so much better. #DataAnalytics,2000306198,stack_dev,Jamie S.,8,45,5,1,540,['dataanalytics'],[],[],combined_queries,loving plotly interactive dashboard visualization make data storytelling much better dataanalytics,['dataanalytics'],14,113,3
1000000685714302941,2026-06-16 16:43:37.905176,Just published my first research paper on reinforcement learning! Huge milestone. #DeepLearning #Research,2000147664,algo_rider,Riley L.,2,14,1,0,112,"['deeplearning', 'research']",[],[],combined_queries,published first research paper reinforcement learning huge milestone deeplearning research,"['deeplearning', 'research']",13,105,2
1000000730881753432,2026-06-16 18:38:31.651999,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML (Reviewing this in June 2026),2000854597,stack_dev,Jamie L.,12,35,4,1,280,['ml'],[],[],combined_queries,deep learning model achieving incredible accuracy medical image segmentation huge win healthcare reviewing june,['ml'],21,144,2
1000000252276094290,2026-06-16 20:00:17.466574,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity (Reviewing this in June 2026)",2000718286,cyber_explorer,Sam K.,22,76,9,1,684,"['ai', 'creativity']",[],[],combined_queries,truly replace creative writer chatgpt output feel quite generic others brilliant creativity reviewing june,"['ai', 'creativity']",23,151,2
1000000301057299405,2026-06-16 21:17:01.590338,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop! (Reviewing this in June 2026),2000330532,algo_rider,Riley S.,10,70,5,0,350,[],[],['https://example.com/tech-news'],combined_queries,highly recommend new machine learning specialization course extremely clear explanation backprop reviewing june,[],18,136,2
1000000669060154077,2026-06-16 21:48:45.011946,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience (Reviewing this in June 2026),2000973658,code_ninja,Jordan S.,43,113,22,6,1695,"['sql', 'datascience']",['cloud_walker'],[],combined_queries,sql still important tool data scientist toolkit change mind sql datascience reviewing june,"['sql', 'datascience']",22,131,3
1000000801637328535,2026-06-16 22:46:19.298656,Remember: correlation does not imply causation! Always be careful when analyzing trends. #DataScience (Reviewing this in June 2026),2000445873,stack_dev,Jamie J.,7,32,1,0,256,['datascience'],['code_ninja'],[],combined_queries,remember correlation imply causation always careful analyzing trend datascience reviewing june,['datascience'],18,131,2
1000000893347918515,2026-06-16 23:23:31.054470,Remember: correlation does not imply causation! Always be careful when analyzing trends. #DataScience,2000466568,cyber_explorer,Sam S.,4,12,0,0,72,['datascience'],[],[],combined_queries,remember correlation imply causation always careful analyzing trend datascience,['datascience'],13,101,2
1000000368260137202,2026-06-17 00:52:42.327656,Data privacy regulations like GDPR make big data analytics much more complicated but necessary.,2000568139,cyber_explorer,Sam S.,3,15,2,0,240,[],[],[],combined_queries,data privacy regulation gdpr make big data analytics much complicated necessary,[],14,95,2
1000000427245787390,2026-06-17 02:58:22.514750,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000956274,neural_net,Pat J.,9,37,4,0,333,['mathematics'],[],[],combined_queries,gradient descent still magic engine behind amazing breakthrough mathematics reviewing june,['mathematics'],20,131,2
1000000220908086289,2026-06-17 03:17:47.893617,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning (Reviewing this in June 2026),2000521122,tech_guru,Alex M.,10,30,4,0,600,['machinelearning'],[],[],combined_queries,fascinated transformer selfattention mechanism math behind deep learning beautiful machinelearning reviewing june,['machinelearning'],19,148,3
1000000723593486886,2026-06-17 05:58:22.352460,Unpopular opinion: ChatGPT is making developers lazy. We need to understand the fundamentals first. (Reviewing this in June 2026),2000686918,neural_net,Pat K.,0,5,0,0,55,[],[],[],combined_queries,unpopular opinion chatgpt making developer lazy need understand fundamental first reviewing june,[],19,129,3
1000000289197198082,2026-06-17 06:46:16.574008,"A/B testing is where the rubber meets the road in analytics. Don't rely on intuition, test it! #Analytics (Reviewing this in June 2026)",2000947139,tech_guru,Alex K.,11,48,8,1,912,['analytics'],[],['https://example.com/tech-news'],combined_queries,testing rubber meet road analytics dont rely intuition test analytics reviewing june,['analytics'],23,135,2
1000000335249058538,2026-06-17 08:38:13.044575,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics,2000388688,neural_net,Pat S.,26,79,5,4,474,['mathematics'],[],[],combined_queries,gradient descent still magic engine behind amazing breakthrough mathematics,['mathematics'],15,101,2
1000000424574395059,2026-06-17 09:54:18.332515,OpenAI's new model update makes coding assistance so much smoother. Loving the speed! #OpenAI #developer,2000689819,tech_guru,Alex S.,2,9,0,0,144,"['openai', 'developer']",[],[],combined_queries,openais new model update make coding assistance much smoother loving speed openai developer,"['openai', 'developer']",15,104,2
1000000503243740451,2026-06-17 12:00:08.524899,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war. (Reviewing this in June 2026),2000465504,cyber_explorer,Sam J.,4,28,4,0,364,[],[],[],combined_queries,using panda numpy data analysis intuitive python data science war reviewing june,[],22,124,3
1000000126155766154,2026-06-17 14:47:51.754665,Unpopular opinion: ChatGPT is making developers lazy. We need to understand the fundamentals first.,2000586988,cyber_explorer,Sam L.,8,50,3,1,550,[],['cloud_walker'],[],combined_queries,unpopular opinion chatgpt making developer lazy need understand fundamental first,[],14,99,3
1000000602641169518,2026-06-17 15:10:19.895320,We need clear regulations for generative AI. The misinformation potential is scary. #AI #Ethics (Reviewing this in June 2026),2000733776,data_wizard,Taylor S.,13,41,8,1,697,"['ai', 'ethics']",[],['https://example.com/tech-news'],combined_queries,need clear regulation generative misinformation potential scary ethic reviewing june,"['ai', 'ethics']",19,125,3
1000000406858159309,2026-06-17 20:29:59.121341,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence,2000671629,tech_guru,Alex K.,0,2,0,0,14,['artificialintelligence'],['algo_rider'],['https://example.com/tech-news'],combined_queries,anyone else worried rapid progress openai gpt going change everything artificialintelligence,['artificialintelligence'],17,119,2
1000000941349893372,2026-06-18 01:25:38.365473,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML,2000259637,byte_sized,Casey M.,4,22,2,0,220,['ml'],['stack_dev'],[],combined_queries,deep learning model achieving incredible accuracy medical image segmentation huge win healthcare,['ml'],16,114,2
1000000273112198895,2026-06-18 01:26:17.653176,A clean dataset is worth more than a fancy model. Spend time on data cleaning! #DataScience #DataAnalytics (Reviewing this in June 2026),2000303605,tech_guru,Alex S.,8,32,5,0,512,"['datascience', 'dataanalytics']",[],[],combined_queries,clean dataset worth fancy model spend time data cleaning datascience dataanalytics reviewing june,"['datascience', 'dataanalytics']",22,136,2
1000000141539003632,2026-06-18 06:30:23.850594,"A/B testing is where the rubber meets the road in analytics. Don't rely on intuition, test it! #Analytics",2000574764,cloud_walker,Robin S.,1,4,0,0,32,['analytics'],[],['https://example.com/tech-news'],combined_queries,testing rubber meet road analytics dont rely intuition test analytics,['analytics'],18,105,2
