id,Date,Content,author_id,username,author_name,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,urls,search_query,Clean_Content,Extracted_Hashtags,Word_Count,Char_Count,Sentence_Count
1000000644855470255,2026-06-15 16:35:36.323048,Just published my first research paper on reinforcement learning! Huge milestone. #DeepLearning #Research (Reviewing this in June 2026),2000949024,code_ninja,Jordan S.,2,10,1,0,180,"['deeplearning', 'research']",[],['https://example.com/tech-news'],combined_queries,published first research paper reinforcement learning huge milestone deeplearning research reviewing june,"['deeplearning', 'research']",18,135,2
1000000145643203488,2026-06-15 17:37:09.440849,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT,2000760285,byte_sized,Casey M.,4,12,2,0,240,"['programming', 'chatgpt']",[],[],combined_queries,using refactor code game changer saved hour debugging today programming chatgpt,"['programming', 'chatgpt']",18,103,3
1000000266463251494,2026-06-15 18:13:07.426637,"Seaborn makes beautiful static plots, but dynamic dashboards need Plotly or Streamlit. #Python #DataViz (Reviewing this in June 2026)",2000555965,code_ninja,Jordan M.,4,33,2,0,396,"['python', 'dataviz']",[],[],combined_queries,seaborn make beautiful static plot dynamic dashboard need plotly streamlit python dataviz reviewing june,"['python', 'dataviz']",19,133,2
1000000222620270743,2026-06-15 18:59:01.940752,Data privacy regulations like GDPR make big data analytics much more complicated but necessary.,2000404881,stack_dev,Jamie M.,14,85,13,0,935,[],[],['https://example.com/tech-news'],combined_queries,data privacy regulation gdpr make big data analytics much complicated necessary,[],14,95,2
1000000402726701687,2026-06-15 19:16:02.482710,Data analyst vs Data scientist - the industry still struggles to define the difference clearly. #Career,2000416417,tech_guru,Alex L.,10,27,2,0,216,['career'],[],[],combined_queries,data analyst data scientist industry still struggle define difference clearly career,['career'],16,103,2
1000000538868914281,2026-06-15 19:30:03.724022,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience,2000185795,tech_guru,Alex L.,11,28,4,1,336,"['sql', 'datascience']",[],[],combined_queries,sql still important tool data scientist toolkit change mind sql datascience,"['sql', 'datascience']",17,101,3
1000000638234935961,2026-06-15 20:21:57.753203,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI (Reviewing this in June 2026),2000511202,code_ninja,Jordan J.,2,15,0,0,135,"['machinelearning', 'openai']",[],['https://example.com/tech-news'],combined_queries,bubble infrastructure next century software machinelearning openai reviewing june,"['machinelearning', 'openai']",22,133,2
1000000856181531087,2026-06-15 20:33:39.140962,OpenAI's new model update makes coding assistance so much smoother. Loving the speed! #OpenAI #developer (Reviewing this in June 2026),2000571001,ai_pioneer,Morgan M.,0,4,0,0,48,"['openai', 'developer']",[],['https://example.com/tech-news'],combined_queries,openais new model update make coding assistance much smoother loving speed openai developer reviewing june,"['openai', 'developer']",20,134,2
1000000939674594392,2026-06-15 21:16:26.212002,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML (Reviewing this in June 2026),2000671105,stack_dev,Jamie K.,1,5,0,0,70,['ml'],['cloud_walker'],[],combined_queries,deep learning model achieving incredible accuracy medical image segmentation huge win healthcare reviewing june,['ml'],21,144,2
1000000539147764046,2026-06-15 23:04:30.995485,Struggling with OpenAI API rate limits today. Everyone must be building something cool! (Reviewing this in June 2026),2000865320,data_wizard,Taylor M.,8,29,2,0,203,[],[],[],combined_queries,struggling openai api rate limit today everyone must building something cool reviewing june,[],18,117,2
1000000614825201420,2026-06-15 23:53:29.824629,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning,2000499324,ai_pioneer,Morgan L.,6,17,2,1,153,['machinelearning'],[],['https://example.com/tech-news'],combined_queries,fascinated transformer selfattention mechanism math behind deep learning beautiful machinelearning,['machinelearning'],14,118,3
1000000295352703974,2026-06-15 23:57:22.015633,A clean dataset is worth more than a fancy model. Spend time on data cleaning! #DataScience #DataAnalytics,2000570802,tech_guru,Alex L.,3,23,2,0,115,"['datascience', 'dataanalytics']",['data_wizard'],[],combined_queries,clean dataset worth fancy model spend time data cleaning datascience dataanalytics,"['datascience', 'dataanalytics']",17,106,2
1000000817561940025,2026-06-16 00:19:06.695706,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience,2000369162,byte_sized,Casey M.,3,19,2,0,152,"['ml', 'datascience']",['cloud_walker'],[],combined_queries,best way started machine learning pytorch tensorflow datascience,"['ml', 'datascience']",18,106,1
1000000541656759233,2026-06-16 00:51:04.489848,"A/B testing is where the rubber meets the road in analytics. Don't rely on intuition, test it! #Analytics (Reviewing this in June 2026)",2000353479,stack_dev,Jamie J.,0,3,0,0,42,['analytics'],[],[],combined_queries,testing rubber meet road analytics dont rely intuition test analytics reviewing june,['analytics'],23,135,2
1000000564440439180,2026-06-16 00:57:30.481022,Remember: correlation does not imply causation! Always be careful when analyzing trends. #DataScience (Reviewing this in June 2026),2000178340,code_ninja,Jordan K.,3,10,0,0,80,['datascience'],[],['https://example.com/tech-news'],combined_queries,remember correlation imply causation always careful analyzing trend datascience reviewing june,['datascience'],18,131,2
1000000209815007478,2026-06-16 02:12:17.753415,Deep learning models are achieving incredible accuracy in medical image segmentation. Huge win for healthcare! #ML,2000233442,tech_guru,Alex S.,12,82,10,1,574,['ml'],['tech_guru'],[],combined_queries,deep learning model achieving incredible accuracy medical image segmentation huge win healthcare,['ml'],16,114,2
1000000218042461586,2026-06-16 02:36:02.962150,Supervised learning vs unsupervised learning - which one is more promising for real-world business problems? #ML,2000926377,data_wizard,Taylor L.,43,167,24,4,1169,['ml'],[],[],combined_queries,supervised learning unsupervised learning promising realworld business problem,['ml'],16,112,1
1000000574490658425,2026-06-16 03:11:10.687471,OpenAI's new model update makes coding assistance so much smoother. Loving the speed! #OpenAI #developer,2000323220,neural_net,Pat J.,1,8,0,0,152,"['openai', 'developer']",[],[],combined_queries,openais new model update make coding assistance much smoother loving speed openai developer,"['openai', 'developer']",15,104,2
1000000154751383011,2026-06-16 03:12:06.568373,Just published my first research paper on reinforcement learning! Huge milestone. #DeepLearning #Research,2000133775,tech_guru,Alex S.,2,11,1,0,88,"['deeplearning', 'research']",[],[],combined_queries,published first research paper reinforcement learning huge milestone deeplearning research,"['deeplearning', 'research']",13,105,2
1000000353345253092,2026-06-16 05:16:44.460038,A clean dataset is worth more than a fancy model. Spend time on data cleaning! #DataScience #DataAnalytics (Reviewing this in June 2026),2000802870,cyber_explorer,Sam M.,6,18,1,0,360,"['datascience', 'dataanalytics']",['cloud_walker'],[],combined_queries,clean dataset worth fancy model spend time data cleaning datascience dataanalytics reviewing june,"['datascience', 'dataanalytics']",22,136,2
1000000120559557166,2026-06-16 07:10:34.249336,Supervised learning vs unsupervised learning - which one is more promising for real-world business problems? #ML (Reviewing this in June 2026),2000782319,byte_sized,Casey J.,0,4,0,0,20,['ml'],['data_wizard'],[],combined_queries,supervised learning unsupervised learning promising realworld business problem reviewing june,['ml'],21,142,1
1000000712918386303,2026-06-16 07:44:50.512175,We need clear regulations for generative AI. The misinformation potential is scary. #AI #Ethics,2000660063,cyber_explorer,Sam S.,2,8,1,0,40,"['ai', 'ethics']",['tech_guru'],[],combined_queries,need clear regulation generative misinformation potential scary ethic,"['ai', 'ethics']",14,95,3
1000000110928991952,2026-06-16 10:00:21.213206,We need clear regulations for generative AI. The misinformation potential is scary. #AI #Ethics (Reviewing this in June 2026),2000116674,stack_dev,Jamie S.,12,91,14,1,1365,"['ai', 'ethics']",[],[],combined_queries,need clear regulation generative misinformation potential scary ethic reviewing june,"['ai', 'ethics']",19,125,3
1000000492680171510,2026-06-16 10:02:26.932178,Fascinated by transformers and self-attention mechanisms. The math behind deep learning is beautiful. #MachineLearning (Reviewing this in June 2026),2000502004,code_ninja,Jordan L.,11,81,12,1,1620,['machinelearning'],[],[],combined_queries,fascinated transformer selfattention mechanism math behind deep learning beautiful machinelearning reviewing june,['machinelearning'],19,148,3
1000000182992318797,2026-06-16 12:16:27.865298,Just built a customer churn prediction dashboard. The insights are already driving sales strategy. #DataAnalytics (Reviewing this in June 2026),2000627502,tech_guru,Alex M.,1,6,0,0,84,['dataanalytics'],['cloud_walker'],[],combined_queries,built customer churn prediction dashboard insight already driving sale strategy dataanalytics reviewing june,['dataanalytics'],20,143,3
1000000550206592092,2026-06-16 12:30:04.984750,"Can AI truly replace creative writers? Some ChatGPT outputs feel quite generic, but others are brilliant. #AI #Creativity",2000236412,algo_rider,Riley S.,1,4,0,0,48,"['ai', 'creativity']",['stack_dev'],['https://example.com/tech-news'],combined_queries,truly replace creative writer chatgpt output feel quite generic others brilliant creativity,"['ai', 'creativity']",18,121,2
1000000876570391443,2026-06-16 13:33:01.906814,Using AI to refactor code is a game changer. Saved me 3 hours of debugging today. #programming #ChatGPT (Reviewing this in June 2026),2000857533,code_ninja,Jordan J.,12,47,4,1,705,"['programming', 'chatgpt']",['stack_dev'],['https://example.com/tech-news'],combined_queries,using refactor code game changer saved hour debugging today programming chatgpt reviewing june,"['programming', 'chatgpt']",23,133,3
1000000839540547560,2026-06-16 15:10:03.415648,What is the best way to get started with machine learning in 2026? PyTorch or TensorFlow? #ML #DataScience (Reviewing this in June 2026),2000346036,ai_pioneer,Morgan M.,74,189,29,8,3213,"['ml', 'datascience']",['tech_guru'],['https://example.com/tech-news'],combined_queries,best way started machine learning pytorch tensorflow datascience reviewing june,"['ml', 'datascience']",23,136,1
1000000346782574515,2026-06-16 16:36:17.938795,Deploying deep learning models to edge devices is extremely challenging but super rewarding. #IoT #Tech (Reviewing this in June 2026),2000401530,algo_rider,Riley L.,1,17,1,0,102,"['iot', 'tech']",['tech_guru'],['https://example.com/tech-news'],combined_queries,deploying deep learning model edge device extremely challenging super rewarding iot tech reviewing june,"['iot', 'tech']",20,133,2
1000000752136256642,2026-06-16 18:38:24.963415,Is anyone else worried about the rapid progress of OpenAI? GPT-5 is going to change everything. #ArtificialIntelligence (Reviewing this in June 2026),2000204073,code_ninja,Jordan K.,21,59,10,1,1062,['artificialintelligence'],[],['https://example.com/tech-news'],combined_queries,anyone else worried rapid progress openai gpt going change everything artificialintelligence reviewing june,['artificialintelligence'],22,149,2
1000000579265130322,2026-06-16 22:08:12.855512,AI is not a bubble; it is the infrastructure for the next century of software. #MachineLearning #OpenAI,2000985427,algo_rider,Riley J.,5,20,3,0,340,"['machinelearning', 'openai']",['byte_sized'],['https://example.com/tech-news'],combined_queries,bubble infrastructure next century software machinelearning openai,"['machinelearning', 'openai']",17,103,2
1000000869294595888,2026-06-16 22:21:01.303513,Using pandas and numpy for data analysis is so intuitive. Python has won the data science war. (Reviewing this in June 2026),2000778328,ai_pioneer,Morgan L.,2,19,2,0,247,[],[],[],combined_queries,using panda numpy data analysis intuitive python data science war reviewing june,[],22,124,3
1000000931297180588,2026-06-16 22:44:08.094346,Just built a customer churn prediction dashboard. The insights are already driving sales strategy. #DataAnalytics,2000960109,algo_rider,Riley S.,7,24,4,1,168,['dataanalytics'],[],[],combined_queries,built customer churn prediction dashboard insight already driving sale strategy dataanalytics,['dataanalytics'],15,113,3
1000000483186057618,2026-06-17 02:54:46.977004,Sql is still the most important tool in a data scientist's toolkit. Change my mind. #SQL #DataScience (Reviewing this in June 2026),2000237383,data_wizard,Taylor M.,8,26,3,0,520,"['sql', 'datascience']",['tech_guru'],[],combined_queries,sql still important tool data scientist toolkit change mind sql datascience reviewing june,"['sql', 'datascience']",22,131,3
1000000651750192902,2026-06-17 03:35:58.130266,"Bias in machine learning datasets is a major issue. Garbarge in, garbage out. #EthicsInAI #DataScience (Reviewing this in June 2026)",2000547299,ai_pioneer,Morgan L.,3,11,1,0,77,"['ethicsinai', 'datascience']",[],[],combined_queries,bias machine learning datasets major issue garbarge garbage ethicsinai datascience reviewing june,"['ethicsinai', 'datascience']",20,132,3
1000000900268862025,2026-06-17 05:44:30.558724,Just had a mind-blowing session with ChatGPT! The reasoning capabilities are getting insanely good. #AI #Tech,2000225680,ai_pioneer,Morgan S.,27,133,15,3,1463,"['ai', 'tech']",['data_wizard'],[],combined_queries,mindblowing session chatgpt reasoning capability getting insanely good tech,"['ai', 'tech']",16,109,2
1000000314514316539,2026-06-17 06:09:26.518959,Training a convolutional neural network (CNN) on my laptop and the fans are ready for takeoff 🚀 #DeepLearning (Reviewing this in June 2026),2000998308,code_ninja,Jordan K.,3,25,4,0,200,['deeplearning'],['code_ninja'],['https://example.com/tech-news'],combined_queries,training convolutional neural network cnn laptop fan ready takeoff deeplearning reviewing june,['deeplearning'],23,139,1
1000000939363716508,2026-06-17 10:15:09.129644,Unpopular opinion: ChatGPT is making developers lazy. We need to understand the fundamentals first.,2000951051,code_ninja,Jordan M.,11,33,5,0,528,[],[],['https://example.com/tech-news'],combined_queries,unpopular opinion chatgpt making developer lazy need understand fundamental first,[],14,99,3
1000000416851707227,2026-06-17 11:25:47.731303,Data privacy regulations like GDPR make big data analytics much more complicated but necessary. (Reviewing this in June 2026),2000410296,data_wizard,Taylor K.,6,21,2,0,315,[],['data_wizard'],[],combined_queries,data privacy regulation gdpr make big data analytics much complicated necessary reviewing june,[],19,125,2
1000000347907482895,2026-06-17 12:15:28.192921,Unpopular opinion: ChatGPT is making developers lazy. We need to understand the fundamentals first. (Reviewing this in June 2026),2000588400,data_wizard,Taylor K.,1,8,0,0,128,[],[],[],combined_queries,unpopular opinion chatgpt making developer lazy need understand fundamental first reviewing june,[],19,129,3
1000000950424464519,2026-06-17 21:34:23.931304,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop!,2000454803,code_ninja,Jordan S.,16,62,9,1,868,[],[],[],combined_queries,highly recommend new machine learning specialization course extremely clear explanation backprop,[],13,106,2
1000000143998823975,2026-06-17 23:32:24.701571,Highly recommend the new machine learning specialization course. Extremely clear explanations of backprop! (Reviewing this in June 2026),2000389423,algo_rider,Riley S.,8,37,2,1,740,[],['algo_rider'],[],combined_queries,highly recommend new machine learning specialization course extremely clear explanation backprop reviewing june,[],18,136,2
1000000207564695144,2026-06-18 01:41:38.698459,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics,2000798370,code_ninja,Jordan J.,6,38,4,1,418,['mathematics'],['byte_sized'],[],combined_queries,gradient descent still magic engine behind amazing breakthrough mathematics,['mathematics'],15,101,2
1000000118814862295,2026-06-18 04:43:52.528451,Gradient descent is still the magic engine behind all these amazing breakthroughs in ML. #Mathematics (Reviewing this in June 2026),2000626409,ai_pioneer,Morgan M.,2,7,1,0,98,['mathematics'],[],[],combined_queries,gradient descent still magic engine behind amazing breakthrough mathematics reviewing june,['mathematics'],20,131,2
1000000535799558060,2026-06-18 05:21:06.116404,"A/B testing is where the rubber meets the road in analytics. Don't rely on intuition, test it! #Analytics",2000205891,algo_rider,Riley L.,1,7,1,0,133,['analytics'],[],['https://example.com/tech-news'],combined_queries,testing rubber meet road analytics dont rely intuition test analytics,['analytics'],18,105,2
1000000530592336013,2026-06-18 05:32:17.275300,Just had a mind-blowing session with ChatGPT! The reasoning capabilities are getting insanely good. #AI #Tech (Reviewing this in June 2026),2000349520,cloud_walker,Robin K.,3,11,1,0,66,"['ai', 'tech']",[],[],combined_queries,mindblowing session chatgpt reasoning capability getting insanely good tech reviewing june,"['ai', 'tech']",21,139,2
